,itemId,userId,user_cat,rating,timestamp,rating_group,item_cat,noise
15378853,5015,5155,Average,3.5,2/11/2005,Au,Variably-preferred,0
15387367,5025,5155,Average,4.5,2/11/2005,Su,Averagely-preferred,0
15399669,5047,5155,Average,2.5,2/11/2005,Au,Variably-preferred,0
15400950,5048,5155,Average,2,2/11/2005,Au,Averagely-preferred,0
15401678,5049,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
15428944,5065,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15438204,5081,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15444610,5102,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15445538,5103,5155,Average,4.5,2/11/2005,Su,Strongly-preferred,0
15451791,5108,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15453839,5110,5155,Average,5,2/11/2005,Su,Strongly-preferred,0
15456502,5111,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15479048,5159,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15481775,5171,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15522492,5254,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15527148,5255,5155,Average,2,2/11/2005,Au,Averagely-preferred,0
15530971,5266,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15551483,5293,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15556417,5296,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15559276,5299,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15569813,5303,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15575748,5309,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
15577740,5312,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
15579162,5313,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15593409,5349,5155,Average,4,2/11/2005,Su,Variably-preferred,0
15617744,5361,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15618262,5363,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15619027,5364,5155,Average,2.5,2/17/2005,Au,Averagely-preferred,0
15632758,5378,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15663568,5400,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15667040,5401,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15671058,5415,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
15673899,5418,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
15693296,5419,5155,Average,2.5,2/17/2005,Au,Averagely-preferred,0
15708796,5445,5155,Average,4.5,2/11/2005,Su,Strongly-preferred,0
15734656,5449,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15738366,5451,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15738906,5452,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15742655,5459,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15772372,5481,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15787318,5501,5155,Average,2,2/11/2005,Au,Weakly-preferred,0
15788421,5502,5155,Average,4.5,2/11/2005,Su,Averagely-preferred,0
15803313,5507,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15812136,5524,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15821591,5538,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
15823850,5541,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
15831983,5564,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
15836509,5574,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15842482,5582,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15843720,5585,5155,Average,3.5,2/11/2005,Au,Variably-preferred,0
15854746,5617,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
15872624,5620,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
15879115,5630,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
15889272,5648,5155,Average,3,2/11/2005,Au,Weakly-preferred,0
15897583,5669,5155,Average,5,2/11/2005,Su,Strongly-preferred,0
15917423,5679,5155,Average,4.5,2/11/2005,Su,Averagely-preferred,0
15941359,5734,5155,Average,3,3/23/2005,Au,Weakly-preferred,0
15941559,5735,5155,Average,3.5,3/23/2005,Au,Weakly-preferred,0
15941834,5736,5155,Average,3,3/23/2005,Au,Weakly-preferred,0
15942026,5737,5155,Average,3,2/11/2005,Au,Weakly-preferred,0
15942204,5738,5155,Average,3,2/11/2005,Au,Weakly-preferred,0
15942363,5739,5155,Average,3,2/11/2005,Au,Weakly-preferred,0
15955820,5785,5155,Average,4.5,2/11/2005,Su,Averagely-preferred,0
15969048,5810,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
15976813,5816,5155,Average,3.5,2/11/2005,Au,Variably-preferred,0
16000372,5872,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16021064,5900,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16022753,5901,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16043452,5941,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16044467,5942,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16050899,5945,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16058302,5952,5155,Average,4.5,2/11/2005,Su,Strongly-preferred,0
16097416,5956,5155,Average,5,2/11/2005,Su,Averagely-preferred,0
16104266,5957,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16110449,5969,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
16111158,5970,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
16121076,5989,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
16138940,5991,5155,Average,3.5,2/11/2005,Au,Strongly-preferred,0
16168644,6006,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
16170298,6012,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16192694,6059,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
16206003,6122,5155,Average,4.5,2/11/2005,Su,Strongly-preferred,0
16209442,6154,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
16209702,6155,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
16215858,6157,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16222122,6166,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
16228222,6187,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
16230363,6188,5155,Average,5,2/11/2005,Su,Strongly-preferred,0
16240445,6213,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16244795,6218,5155,Average,3.5,2/11/2005,Au,Variably-preferred,0
16263192,6250,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16269332,6265,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16274413,6281,5155,Average,3.5,2/10/2005,Au,Averagely-preferred,0
16283597,6287,5155,Average,3,2/17/2005,Au,Averagely-preferred,0
16291967,6296,5155,Average,4.5,2/11/2005,Su,Strongly-preferred,0
16297276,6298,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16300392,6303,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
16307981,6323,5155,Average,4,2/11/2005,Su,Variably-preferred,0
16317691,6333,5155,Average,3.5,2/11/2005,Au,Strongly-preferred,0
16342825,6365,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16363011,6373,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16396513,6378,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16436834,6484,5155,Average,2,2/11/2005,Au,Averagely-preferred,0
16439525,6502,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
16451407,6503,5155,Average,2,2/11/2005,Au,Averagely-preferred,0
16460271,6534,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
16464992,6535,5155,Average,2,2/10/2005,Au,Averagely-preferred,0
16467839,6537,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16478370,6539,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
16502902,6541,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
16508608,6548,5155,Average,3.5,2/10/2005,Au,Averagely-preferred,0
16511707,6550,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
16517944,6564,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16529933,6586,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
16536963,6595,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16542354,6615,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16561093,6659,5155,Average,4.5,2/11/2005,Su,Averagely-preferred,0
16575345,6687,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16584245,6709,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16588162,6711,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
16644509,6793,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16646998,6796,5155,Average,4.5,2/11/2005,Su,Strongly-preferred,0
16653452,6807,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
16676374,6863,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16701704,6874,5155,Average,4.5,2/11/2005,Su,Strongly-preferred,0
16722875,6879,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
16730825,6888,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16744141,6934,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16769723,6944,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
16773131,6947,5155,Average,3.5,2/11/2005,Au,Strongly-preferred,0
16780525,6951,5155,Average,2,2/11/2005,Au,Variably-preferred,0
16781452,6952,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16790724,6957,5155,Average,4,2/11/2005,Su,Variably-preferred,0
16796520,6966,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
16812194,6992,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16820417,7004,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
16824370,7007,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
16829938,7017,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16849575,7045,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16870298,7090,5155,Average,4.5,2/11/2005,Su,Strongly-preferred,0
16882480,7101,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16899205,7143,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
16909794,7147,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
16922202,7149,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
16924978,7150,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16929187,7153,5155,Average,5,2/11/2005,Su,Strongly-preferred,0
16971481,7161,5155,Average,2,2/11/2005,Au,Averagely-preferred,0
16980577,7169,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
16981446,7173,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
17000529,7254,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
17017679,7285,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
17020247,7293,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
17026103,7294,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
17031432,7317,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
17036404,7319,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
17043539,7325,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
17102779,7386,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
17108186,7395,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
17112657,7438,5155,Average,4.5,2/11/2005,Su,Strongly-preferred,0
17135969,7445,5155,Average,4,5/20/2005,Su,Strongly-preferred,0
17190297,7701,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
17202911,7781,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
17203622,7784,5155,Average,3,2/11/2005,Au,Averagely-preferred,0
17270679,8268,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
17292656,8361,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
17302621,8368,5155,Average,3.5,2/11/2005,Au,Strongly-preferred,0
17317702,8371,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
17324244,8376,5155,Average,5,2/11/2005,Su,Variably-preferred,0
17347262,8493,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
17354350,8528,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
17359765,8529,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
17365710,8531,5155,Average,2.5,2/11/2005,Au,Variably-preferred,0
17385225,8622,5155,Average,5,2/11/2005,Su,Strongly-preferred,0
17393158,8623,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
17395734,8633,5155,Average,4.5,2/11/2005,Su,Averagely-preferred,0
17418867,8641,5155,Average,5,2/11/2005,Su,Variably-preferred,0
17425038,8644,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
17438614,8665,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
17457034,8713,5155,Average,3.5,2/11/2005,Au,Averagely-preferred,0
17462796,8781,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
17465662,8783,5155,Average,2.5,2/11/2005,Au,Averagely-preferred,0
17489913,8807,5155,Average,4.5,4/26/2005,Su,Variably-preferred,0
17575324,8957,5155,Average,4,3/8/2005,Su,Variably-preferred,0
17775373,27822,5155,Average,4,2/11/2005,Su,Averagely-preferred,0
17825571,30812,5155,Average,4,2/11/2005,Su,Strongly-preferred,0
17931019,33085,5155,Average,3,5/26/2005,Au,Averagely-preferred,0
17952193,33493,5155,Average,4,5/26/2005,Su,Variably-preferred,0
49512,1,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
71857,2,137976,Variable,1,10/18/1999,Wu,Averagely-preferred,0
84623,3,137976,Variable,1,10/25/1999,Wu,Averagely-preferred,0
123393,6,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
170721,10,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
188928,11,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
200300,14,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
203219,15,137976,Variable,1,10/18/1999,Wu,Averagely-preferred,0
220573,16,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
241216,17,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
246475,18,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
267360,19,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
295543,21,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
305537,22,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
339271,25,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
346878,28,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
410931,32,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
443318,34,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
444907,35,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
465667,36,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
492515,39,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
498176,41,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
522811,45,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
526033,46,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
569117,47,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
582294,48,137976,Variable,1,10/25/1999,Wu,Averagely-preferred,0
629406,50,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
638895,52,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
640968,55,137976,Variable,2,5/7/2000,Au,Averagely-preferred,0
715778,72,137976,Variable,5,10/4/1999,Su,Variably-preferred,0
726410,77,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
889531,110,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
914122,111,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
926054,112,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
980015,141,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
1050380,150,137976,Variable,5,5/7/2000,Su,Strongly-preferred,0
1099683,154,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
1102630,156,137976,Variable,2,12/3/1999,Au,Variably-preferred,0
1105220,157,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
1120212,159,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
1164791,162,137976,Variable,5,5/16/2000,Su,Strongly-preferred,0
1183554,164,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
1242971,171,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
1270611,173,137976,Variable,1,10/25/1999,Wu,Averagely-preferred,0
1277590,175,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
1279958,176,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
1333482,187,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
1337274,190,137976,Variable,2,5/14/2000,Au,Strongly-preferred,0
1352408,194,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
1386570,203,137976,Variable,2,12/3/1999,Au,Averagely-preferred,0
1396264,205,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
1397309,206,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
1430393,208,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
1449436,216,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
1485216,223,137976,Variable,1,9/30/1999,Wu,Strongly-preferred,0
1521390,230,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
1553352,231,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
1559624,232,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
1582761,235,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
1607933,242,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
1619309,246,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
1627003,247,137976,Variable,5,8/23/2000,Su,Strongly-preferred,0
1673958,253,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
1693169,259,137976,Variable,4,10/15/1999,Su,Averagely-preferred,0
1747489,260,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
1758011,261,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
1774750,265,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
1796080,269,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
1806505,272,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
1832446,278,137976,Variable,4,12/3/1999,Su,Averagely-preferred,0
1842423,281,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
1912120,292,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
1937940,293,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
2006404,296,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
2009775,299,137976,Variable,4,9/30/1999,Su,Strongly-preferred,0
2030322,300,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
2040083,304,137976,Variable,2,7/2/2000,Au,Averagely-preferred,0
2112866,316,137976,Variable,2,10/25/1999,Au,Averagely-preferred,0
2192305,318,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
2203931,322,137976,Variable,2,11/3/2000,Au,Strongly-preferred,0
2257873,333,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
2259541,334,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
2278072,337,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
2358554,344,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
2368982,345,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
2379703,348,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
2523784,356,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
2551614,357,137976,Variable,3,5/7/2000,Au,Strongly-preferred,0
2569623,363,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
2664456,368,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
2665630,369,137976,Variable,2,2/6/2001,Au,Averagely-preferred,0
2684198,371,137976,Variable,3,12/3/1999,Au,Averagely-preferred,0
2692193,372,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
2695740,373,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
2700687,374,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
2712222,376,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
2753661,377,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
2804633,380,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
2852009,410,137976,Variable,5,5/7/2000,Su,Averagely-preferred,0
2862793,413,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
2868662,416,137976,Variable,1,10/18/1999,Wu,Averagely-preferred,0
2871959,417,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
2877183,419,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
2899214,425,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
2910841,428,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
2912335,429,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
2960444,434,137976,Variable,2,10/18/1999,Au,Averagely-preferred,0
2978577,438,137976,Variable,1,3/14/2000,Wu,Averagely-preferred,0
2997863,440,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
3005939,441,137976,Variable,3,5/7/2000,Au,Strongly-preferred,0
3035027,448,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
3035720,449,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
3040528,452,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
3125939,457,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
3133840,464,137976,Variable,3,3/14/2000,Au,Averagely-preferred,0
3156164,468,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
3157923,470,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
3169155,471,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
3169920,472,137976,Variable,2,12/3/1999,Au,Averagely-preferred,0
3190064,474,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
3199180,475,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
3264977,480,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
3273852,483,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
3288082,485,137976,Variable,5,1/5/2000,Su,Averagely-preferred,0
3304692,492,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
3335827,497,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
3370919,500,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
3372933,501,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
3383715,507,137976,Variable,3,10/4/1999,Au,Variably-preferred,0
3403149,508,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
3420230,509,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
3429307,514,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
3439953,515,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
3443396,516,137976,Variable,2,12/3/1999,Au,Averagely-preferred,0
3471703,523,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
3529510,527,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
3541523,529,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
3555002,532,137976,Variable,3,11/3/1999,Au,Averagely-preferred,0
3563742,534,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
3569313,535,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
3578586,538,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
3607302,539,137976,Variable,2,10/25/1999,Au,Variably-preferred,0
3642771,541,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
3646357,542,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
3695393,551,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
3739349,555,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
3740622,556,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
3748543,562,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
3760216,581,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
3798582,586,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
3828063,587,137976,Variable,2,10/15/1999,Au,Averagely-preferred,0
3869857,588,137976,Variable,2,5/7/2000,Au,Strongly-preferred,0
3922074,589,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
3966317,590,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
4012391,592,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
4075622,593,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
4128629,595,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
4141506,596,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
4175328,597,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
4178743,599,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
4228172,608,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
4253614,617,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
4279156,637,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
4292335,647,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
4329344,648,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
4357365,661,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
4363508,663,137976,Variable,3,12/3/1999,Au,Averagely-preferred,0
4374074,671,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
4426932,708,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
4454285,720,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
4454683,722,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
4468917,728,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
4501423,733,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
4535033,736,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
4554742,743,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
4566830,745,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
4596730,750,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
4597526,753,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
4613532,764,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
4644637,778,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
4692097,780,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
4767494,788,137976,Variable,1,10/15/1999,Wu,Averagely-preferred,0
4771396,798,137976,Variable,3,10/15/1999,Au,Averagely-preferred,0
4784734,800,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
4799507,803,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
4813992,806,137976,Variable,3,11/29/1999,Au,Averagely-preferred,0
4825950,829,137976,Variable,1,12/3/1999,Wu,Averagely-preferred,0
4847056,832,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
4867753,838,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
4939906,858,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
4942940,861,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
4960032,880,137976,Variable,1,10/15/1999,Wu,Averagely-preferred,0
4969171,893,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
4977203,898,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
4987407,899,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5015570,903,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
